x,y,value
36,26,3
36,27,2
36,28,1
36,29,2
36,30,3
36,31,4
36,32,4
36,33,3
36,34,2
36,35,1
36,36,0
36,37,1
36,38,2
36,39,3
36,40,5
36,41,4
36,42,3
36,43,2
36,44,1
36,45,2
36,46,3
36,47,4
36,48,6
36,49,5
36,50,4
36,51,3
36,52,2
36,53,3
36,54,4
36,55,5
36,56,7
36,57,6
36,58,5
36,59,4
36,60,3
36,61,4
36,62,5
36,63,6
37,0,9
37,1,8
37,2,7
37,3,6
37,4,5
37,5,4
37,6,5
37,7,6
37,8,8
37,9,7
37,10,6
37,11,5
37,12,4
37,13,3
37,14,4
37,15,5
37,16,7
37,17,6
37,18,5
37,19,4
37,20,3
37,21,2
37,22,3
37,23,4
37,24,6
37,25,5
37,26,4
37,27,3
37,28,2
37,29,1
37,30,2
37,31,3
37,32,5
37,33,4
37,34,3
37,35,2
37,36,1
37,37,0
37,38,1
37,39,2
37,40,6
37,41,5
37,42,4
37,43,3
37,44,2
37,45,1
37,46,2
37,47,3
37,48,7
37,49,6
37,50,5
37,51,4
37,52,3
37,53,2
37,54,3
37,55,4
37,56,8
37,57,7
37,58,6
37,59,5
37,60,4
37,61,3
37,62,4
37,63,5
38,0,10
38,1,9
38,2,8
38,3,7
38,4,6
38,5,5
38,6,4
38,7,5
38,8,9
38,9,8
38,10,7
38,11,6
38,12,5
38,13,4
38,14,3
38,15,4
38,16,8
38,17,7
38,18,6
38,19,5
38,20,4
38,21,3
38,22,2
38,23,3
38,24,7
38,25,6
38,26,5
38,27,4
38,28,3
38,29,2
38,30,1
38,31,2
38,32,6
38,33,5
38,34,4
38,35,3
38,36,2
38,37,1
38,38,0
38,39,1
38,40,7
38,41,6
38,42,5
38,43,4
38,44,3
38,45,2
38,46,1
38,47,2
38,48,8
38,49,7
38,50,6
38,51,5
38,52,4
38,53,3
38,54,2
38,55,3
38,56,9
38,57,8
38,58,7
38,59,6
38,60,5
38,61,4
38,62,3
38,63,4
39,0,11
39,1,10
39,2,9
39,3,8
39,4,7
39,5,6
39,6,5
39,7,4
39,8,10
39,9,9
39,10,8
39,11,7
39,12,6
39,13,5
39,14,4
39,15,3
39,16,9
39,17,8
39,18,7
39,19,6
39,20,5
39,21,4
39,22,3
39,23,2
39,24,8
39,25,7
39,26,6
39,27,5
39,28,4
39,29,3
39,30,2
39,31,1
39,32,7
39,33,6
39,34,5
39,35,4
39,36,3
39,37,2
39,38,1
39,39,0
39,40,8
39,41,7
39,42,6
39,43,5
39,44,4
39,45,3
39,46,2
39,47,1
39,48,9
39,49,8
39,50,7
39,51,6
39,52,5
39,53,4
39,54,3
39,55,2
39,56,10
39,57,9
39,58,8
39,59,7
39,60,6
39,61,5
39,62,4
39,63,3
40,0,5
40,1,6
40,2,7
40,3,8
40,4,9
40,5,10
40,6,11
40,7,12
40,8,4
40,9,5
40,10,6
40,11,7
40,12,8
40,13,9
40,14,10
40,15,11
40,16,3
40,17,4
40,18,5
40,19,6
40,20,7
40,21,8
40,22,9
40,23,10
40,24,2
40,25,3
40,26,4
40,27,5
40,28,6
40,29,7
40,30,8
40,31,9
40,32,1
40,33,2
40,34,3
40,35,4
40,36,5
40,37,6
40,38,7
40,39,8
40,40,0
40,41,1
40,42,2
40,43,3
40,44,4
40,45,5
40,46,6
40,47,7
40,48,1
40,49,2
40,50,3
40,51,4
40,52,5
40,53,6
40,54,7
40,55,8
40,56,2
40,57,3
40,58,4
40,59,5
40,60,6
40,61,7
40,62,8
40,63,9
41,0,6
41,1,5
41,2,6
41,3,7
41,4,8
41,5,9
41,6,10
41,7,11
41,8,5
41,9,4
41,10,5
41,11,6
41,12,7
41,13,8
41,14,9
41,15,10
41,16,4
41,17,3
41,18,4
41,19,5
41,20,6
41,21,7
41,22,8
41,23,9
41,24,3
41,25,2
41,26,3
41,27,4
41,28,5
41,29,6
41,30,7
41,31,8
41,32,2
41,33,1
41,34,2
41,35,3
41,36,4
41,37,5
41,38,6
41,39,7
41,40,1
41,41,0
41,42,1
41,43,2
41,44,3
41,45,4
41,46,5
41,47,6
41,48,2
41,49,1
41,50,2
41,51,3
41,52,4
41,53,5
41,54,6
41,55,7
41,56,3
41,57,2
41,58,3
41,59,4
41,60,5
41,61,6
41,62,7
41,63,8
42,0,7
42,1,6
42,2,5
42,3,6
42,4,7
42,5,8
42,6,9
42,7,10
42,8,6
42,9,5
42,10,4
42,11,5
42,12,6
42,13,7
42,14,8
42,15,9
42,16,5
42,17,4
42,18,3
42,19,4
42,20,5
42,21,6
42,22,7
42,23,8
42,24,4
42,25,3
42,26,2
42,27,3
42,28,4
42,29,5
42,30,6
42,31,7
42,32,3
42,33,2
42,34,1
42,35,2
42,36,3
42,37,4
42,38,5
42,39,6
42,40,2
42,41,1
42,42,0
42,43,1
42,44,2
42,45,3
42,46,4
42,47,5
42,48,3
42,49,2
42,50,1
42,51,2
42,52,3
42,53,4
42,54,5
42,55,6
42,56,4
42,57,3
42,58,2
42,59,3
42,60,4
42,61,5
42,62,6
42,63,7
43,0,8
43,1,7
43,2,6
43,3,5
43,4,6
43,5,7
43,6,8
43,7,9
43,8,7
43,9,6
43,10,5
43,11,4
43,12,5
43,13,6
43,14,7
43,15,8
43,16,6
43,17,5
43,18,4
43,19,3
43,20,4
43,21,5
43,22,6
43,23,7
43,24,5
43,25,4
43,26,3
43,27,2
43,28,3
43,29,4
43,30,5
43,31,6
43,32,4
43,33,3
43,34,2
43,35,1
43,36,2
43,37,3
43,38,4
43,39,5
43,40,3
43,41,2
43,42,1
43,43,0
43,44,1
43,45,2
43,46,3
43,47,4
43,48,4
43,49,3
43,50,2
43,51,1
43,52,2
43,53,3
43,54,4
43,55,5
43,56,5
43,57,4
43,58,3
43,59,2
43,60,3
43,61,4
43,62,5
43,63,6
44,0,9
44,1,8
44,2,7
44,3,6
44,4,5
44,5,6
44,6,7
44,7,8
44,8,8
44,9,7
44,10,6
44,11,5
44,12,4
44,13,5
44,14,6
44,15,7
44,16,7
44,17,6
44,18,5
44,19,4
44,20,3
44,21,4
44,22,5
44,23,6
44,24,6
44,25,5
44,26,4
44,27,3
44,28,2
44,29,3
44,30,4
44,31,5
44,32,5
44,33,4
44,34,3
44,35,2
44,36,1
44,37,2
44,38,3
44,39,4
44,40,4
44,41,3
44,42,2
44,43,1
44,44,0
44,45,1
44,46,2
44,47,3
44,48,5
44,49,4
44,50,3
44,51,2
44,52,1
44,53,2
44,54,3
44,55,4
44,56,6
44,57,5
44,58,4
44,59,3
44,60,2
44,61,3
44,62,4
44,63,5
45,0,10
45,1,9
45,2,8
45,3,7
45,4,6
45,5,5
45,6,6
45,7,7
45,8,9
45,9,8
45,10,7
45,11,6
45,12,5
45,13,4
45,14,5
45,15,6
45,16,8
45,17,7
45,18,6
45,19,5
45,20,4
45,21,3
45,22,4
45,23,5
45,24,7
45,25,6
45,26,5
45,27,4
45,28,3
45,29,2
45,30,3
45,31,4
45,32,6
45,33,5
45,34,4
45,35,3
45,36,2
45,37,1
45,38,2
45,39,3
45,40,5
45,41,4
45,42,3
45,43,2
45,44,1
45,45,0
45,46,1
45,47,2
45,48,6
45,49,5
45,50,4
45,51,3
45,52,2
45,53,1
45,54,2
45,55,3
45,56,7
45,57,6
45,58,5
45,59,4
45,60,3
45,61,2
45,62,3
45,63,4
46,0,11
46,1,10
46,2,9
46,3,8
46,4,7
46,5,6
46,6,5
46,7,6
46,8,10
46,9,9
46,10,8
46,11,7
46,12,6
46,13,5
46,14,4
46,15,5
46,16,9
46,17,8
46,18,7
46,19,6
46,20,5
46,21,4
46,22,3
46,23,4
46,24,8
46,25,7
46,26,6
46,27,5
46,28,4
46,29,3
46,30,2
46,31,3
46,32,7
46,33,6
46,34,5
46,35,4
46,36,3
46,37,2
46,38,1
46,39,2
46,40,6
46,41,5
46,42,4
46,43,3
46,44,2
46,45,1
46,46,0
46,47,1
46,48,7
46,49,6
46,50,5
46,51,4
46,52,3
46,53,2
46,54,1
46,55,2
46,56,8
46,57,7
46,58,6
46,59,5
46,60,4
46,61,3
46,62,2
46,63,3
47,0,12
47,1,11
47,2,10
47,3,9
47,4,8
47,5,7
47,6,6
47,7,5
47,8,11
47,9,10
47,10,9
47,11,8
47,12,7
47,13,6
47,14,5
47,15,4
47,16,10
47,17,9
47,18,8
47,19,7
47,20,6
47,21,5
47,22,4
47,23,3
47,24,9
47,25,8
47,26,7
47,27,6
47,28,5
47,29,4
47,30,3
47,31,2
47,32,8
47,33,7
47,34,6
47,35,5
47,36,4
47,37,3
47,38,2
47,39,1
47,40,7
47,41,6
47,42,5
47,43,4
47,44,3
47,45,2
47,46,1
47,47,0
47,48,8
47,49,7
47,50,6
47,51,5
47,52,4
47,53,3
47,54,2
47,55,1
47,56,9
47,57,8
47,58,7
47,59,6
47,60,5
47,61,4
47,62,3
47,63,2
48,0,6
48,1,7
48,2,8
48,3,9
48,4,10
48,5,11
48,6,12
48,7,13
48,8,5
48,9,6
48,10,7
48,11,8
48,12,9
48,13,10
48,14,11
48,15,12
48,16,4
48,17,5
48,18,6
48,19,7
48,20,8
48,21,9
48,22,10
48,23,11
48,24,3
48,25,4
48,26,5
48,27,6
48,28,7
48,29,8
48,30,9
48,31,10
48,32,2
48,33,3
48,34,4
48,35,5
48,36,6
48,37,7
48,38,8
48,39,9
48,40,1
48,41,2
48,42,3
48,43,4
48,44,5
48,45,6
48,46,7
48,47,8
48,48,0
48,49,1
48,50,2
48,51,3
48,52,4
48,53,5
48,54,6
48,55,7
48,56,1
48,57,2
48,58,3
48,59,4
48,60,5
48,61,6
48,62,7
48,63,8
49,0,7
49,1,6
49,2,7
49,3,8
49,4,9
49,5,10
49,6,11
49,7,12
49,8,6
49,9,5
49,10,6
49,11,7
49,12,8
49,13,9
49,14,10
49,15,11
49,16,5
49,17,4
49,18,5
49,19,6
49,20,7
49,21,8
49,22,9
49,23,10
49,24,4
49,25,3
49,26,4
49,27,5
49,28,6
49,29,7
49,30,8
49,31,9
49,32,3
49,33,2
49,34,3
49,35,4
49,36,5
49,37,6
49,38,7
49,39,8
49,40,2
49,41,1
49,42,2
49,43,3
49,44,4
49,45,5
49,46,6
49,47,7
49,48,1
49,49,0
49,50,1
49,51,2
49,52,3
49,53,4
49,54,5
49,55,6
49,56,2
49,57,1
49,58,2
49,59,3
49,60,4
49,61,5
49,62,6
49,63,7
50,0,8
50,1,7
50,2,6
50,3,7
50,4,8
50,5,9
50,6,10
50,7,11
50,8,7
50,9,6
50,10,5
50,11,6
50,12,7
50,13,8
50,14,9
50,15,10
50,16,6
50,17,5
50,18,4
50,19,5
50,20,6
50,21,7
50,22,8
50,23,9
50,24,5
50,25,4
50,26,3
50,27,4
50,28,5
50,29,6
50,30,7
50,31,8
50,32,4
50,33,3
50,34,2
50,35,3
50,36,4
50,37,5
50,38,6
50,39,7
50,40,3
50,41,2
50,42,1
50,43,2
50,44,3
50,45,4
50,46,5
50,47,6
50,48,2
50,49,1
50,50,0
50,51,1
50,52,2
50,53,3
50,54,4
50,55,5
50,56,3
50,57,2
50,58,1
50,59,2
50,60,3
50,61,4
50,62,5
50,63,6
51,0,9
51,1,8
51,2,7
51,3,6
51,4,7
51,5,8
51,6,9
51,7,10
51,8,8
51,9,7
51,10,6
51,11,5
51,12,6
51,13,7
51,14,8
51,15,9
51,16,7
51,17,6
51,18,5
51,19,4
51,20,5
51,21,6
51,22,7
51,23,8
51,24,6
51,25,5
51,26,4
51,27,3
51,28,4
51,29,5
51,30,6
51,31,7
51,32,5
51,33,4
51,34,3
51,35,2
51,36,3
51,37,4
51,38,5
51,39,6
51,40,4
51,41,3
51,42,2
51,43,1
51,44,2
51,45,3
51,46,4
51,47,5
51,48,3
51,49,2
51,50,1
51,51,0
51,52,1
51,53,2
51,54,3
51,55,4
51,56,4
51,57,3
51,58,2
51,59,1
51,60,2
51,61,3
51,62,4
51,63,5
52,0,10
52,1,9
52,2,8
52,3,7
52,4,6
52,5,7
52,6,8
52,7,9
52,8,9
52,9,8
52,10,7
52,11,6
52,12,5
52,13,6
52,14,7
52,15,8
52,16,8
52,17,7
52,18,6
52,19,5
52,20,4
52,21,5
52,22,6
52,23,7
52,24,7
52,25,6
52,26,5
52,27,4
52,28,3
52,29,4
52,30,5
52,31,6
52,32,6
52,33,5
52,34,4
52,35,3
52,36,2
52,37,3
52,38,4
52,39,5
52,40,5
52,41,4
52,42,3
52,43,2
52,44,1
52,45,2
52,46,3
52,47,4
52,48,4
52,49,3
52,50,2
52,51,1
52,52,0
52,53,1
52,54,2
52,55,3
52,56,5
52,57,4
52,58,3
52,59,2
52,60,1
52,61,2
52,62,3
52,63,4
53,0,11
53,1,10
53,2,9
53,3,8
53,4,7
53,5,6
53,6,7
53,7,8
53,8,10
53,9,9
53,10,8
53,11,7
53,12,6
53,13,5
53,14,6
53,15,7
53,16,9
53,17,8
53,18,7
53,19,6
53,20,5
53,21,4
53,22,5
53,23,6
53,24,8
53,25,7
53,26,6
53,27,5
53,28,4
53,29,3
53,30,4
53,31,5
53,32,7
53,33,6
53,34,5
53,35,4
53,36,3
53,37,2
53,38,3
53,39,4
53,40,6
53,41,5
53,42,4
53,43,3
53,44,2
53,45,1
53,46,2
53,47,3
53,48,5
53,49,4
53,50,3
53,51,2
53,52,1
53,53,0
53,54,1
53,55,2
53,56,6
53,57,5
53,58,4
53,59,3
53,60,2
53,61,1
53,62,2
53,63,3
54,0,12
54,1,11
54,2,10
54,3,9
54,4,8
54,5,7
54,6,6
54,7,7
54,8,11
54,9,10
54,10,9
54,11,8
54,12,7
54,13,6
54,14,5
54,15,6
54,16,10
54,17,9
54,18,8
54,19,7
54,20,6
54,21,5
54,22,4
54,23,5
54,24,9
54,25,8
54,26,7
54,27,6
54,28,5
54,29,4
54,30,3
54,31,4
54,32,8
54,33,7
54,34,6
54,35,5
54,36,4
54,37,3
54,38,2
54,39,3
54,40,7
54,41,6
54,42,5
54,43,4
54,44,3
54,45,2
54,46,1
54,47,2
54,48,6
54,49,5
54,50,4
54,51,3
54,52,2
54,53,1
54,54,0
54,55,1
54,56,7
54,57,6
54,58,5
54,59,4
54,60,3
54,61,2
54,62,1
54,63,2
55,0,13
55,1,12
55,2,11
55,3,10
55,4,9
55,5,8
55,6,7
55,7,6
55,8,12
55,9,11
55,10,10
55,11,9
55,12,8
55,13,7
55,14,6
55,15,5
55,16,11
55,17,10
55,18,9
55,19,8
55,20,7
55,21,6
55,22,5
55,23,4
55,24,10
55,25,9
55,26,8
55,27,7
55,28,6
55,29,5
55,30,4
55,31,3
55,32,9
55,33,8
55,34,7
55,35,6
55,36,5
55,37,4
55,38,3
55,39,2
55,40,8
55,41,7
55,42,6
55,43,5
55,44,4
55,45,3
55,46,2
55,47,1
55,48,7
55,49,6
55,50,5
55,51,4
55,52,3
55,53,2
55,54,1
55,55,0
55,56,8
55,57,7
55,58,6
55,59,5
55,60,4
55,61,3
55,62,2
55,63,1
56,0,7
56,1,8
56,2,9
56,3,10
56,4,11
56,5,12
56,6,13
56,7,14
56,8,6
56,9,7
56,10,8
56,11,9
56,12,10
56,13,11
56,14,12
56,15,13
56,16,5
56,17,6
56,18,7
56,19,8
56,20,9
56,21,10
56,22,11
56,23,12
56,24,4
56,25,5
56,26,6
56,27,7
56,28,8
56,29,9
56,30,10
56,31,11
56,32,3
56,33,4
56,34,5
56,35,6
56,36,7
56,37,8
56,38,9
56,39,10
56,40,2
56,41,3
56,42,4
56,43,5
56,44,6
56,45,7
56,46,8
56,47,9
56,48,1
56,49,2
56,50,3
56,51,4
56,52,5
56,53,6
56,54,7
56,55,8
56,56,0
56,57,1
56,58,2
56,59,3
56,60,4
56,61,5
56,62,6
56,63,7
57,0,8
57,1,7
57,2,8
57,3,9
57,4,10
57,5,11
57,6,12
57,7,13
57,8,7
57,9,6
57,10,7
57,11,8
57,12,9
57,13,10
57,14,11
57,15,12
57,16,6
57,17,5
57,18,6
57,19,7
57,20,8
57,21,9
57,22,10
57,23,11
57,24,5
57,25,4
57,26,5
57,27,6
57,28,7
57,29,8
57,30,9
57,31,10
57,32,4
57,33,3
57,34,4
57,35,5
57,36,6
57,37,7
57,38,8
57,39,9
57,40,3
57,41,2
57,42,3
57,43,4
57,44,5
57,45,6
57,46,7
57,47,8
57,48,2
57,49,1
57,50,2
57,51,3
57,52,4
57,53,5
57,54,6
57,55,7
57,56,1
57,57,0
57,58,1
57,59,2
57,60,3
57,61,4
57,62,5
57,63,6
58,0,9
58,1,8
58,2,7
58,3,8
58,4,9
58,5,10
58,6,11
58,7,12
58,8,8
58,9,7
58,10,6
58,11,7
58,12,8
58,13,9
58,14,10
58,15,11
58,16,7
58,17,6
58,18,5
58,19,6
58,20,7
58,21,8
58,22,9
58,23,10
58,24,6
58,25,5
58,26,4
58,27,5
58,28,6
58,29,7
58,30,8
58,31,9
58,32,5
58,33,4
58,34,3
58,35,4
58,36,5
58,37,6
58,38,7
58,39,8
58,40,4
58,41,3
58,42,2
58,43,3
58,44,4
58,45,5
58,46,6
58,47,7
58,48,3
58,49,2
58,50,1
58,51,2
58,52,3
58,53,4
58,54,5
58,55,6
58,56,2
58,57,1
58,58,0
58,59,1
58,60,2
58,61,3
58,62,4
58,63,5
59,0,10
59,1,9
59,2,8
59,3,7
59,4,8
59,5,9
59,6,10
59,7,11
59,8,9
59,9,8
59,10,7
59,11,6
59,12,7
59,13,8
59,14,9
59,15,10
59,16,8
59,17,7
59,18,6
59,19,5
59,20,6
59,21,7
59,22,8
59,23,9
59,24,7
59,25,6
59,26,5
59,27,4
59,28,5
59,29,6
59,30,7
59,31,8
59,32,6
59,33,5
59,34,4
59,35,3
59,36,4
59,37,5
59,38,6
59,39,7
59,40,5
59,41,4
59,42,3
59,43,2
59,44,3
59,45,4
59,46,5
59,47,6
59,48,4
59,49,3
59,50,2
59,51,1
59,52,2
59,53,3
59,54,4
59,55,5
59,56,3
59,57,2
59,58,1
59,59,0
59,60,1
59,61,2
59,62,3
59,63,4
60,0,11
60,1,10
60,2,9
60,3,8
60,4,7
60,5,8
60,6,9
60,7,10
60,8,10
60,9,9
60,10,8
60,11,7
60,12,6
60,13,7
60,14,8
60,15,9
60,16,9
60,17,8
60,18,7
60,19,6
60,20,5
60,21,6
60,22,7
60,23,8
60,24,8
60,25,7
60,26,6
60,27,5
60,28,4
60,29,5
60,30,6
60,31,7
60,32,7
60,33,6
60,34,5
60,35,4
60,36,3
60,37,4
60,38,5
60,39,6
60,40,6
60,41,5
60,42,4
60,43,3
60,44,2
60,45,3
60,46,4
60,47,5
60,48,5
60,49,4
60,50,3
60,51,2
60,52,1
60,53,2
60,54,3
60,55,4
60,56,4
60,57,3
60,58,2
60,59,1
60,60,0
60,61,1
60,62,2
60,63,3
61,0,12
61,1,11
61,2,10
61,3,9
61,4,8
61,5,7
61,6,8
61,7,9
61,8,11
61,9,10
61,10,9
61,11,8
61,12,7
61,13,6
61,14,7
61,15,8
61,16,10
61,17,9
61,18,8
61,19,7
61,20,6
61,21,5
61,22,6
61,23,7
61,24,9
61,25,8
61,26,7
61,27,6
61,28,5
61,29,4
61,30,5
61,31,6
61,32,8
61,33,7
61,34,6
61,35,5
61,36,4
61,37,3
61,38,4
61,39,5
61,40,7
61,41,6
61,42,5
61,43,4
61,44,3
61,45,2
61,46,3
61,47,4
61,48,6
61,49,5
61,50,4
61,51,3
61,52,2
61,53,1
61,54,2
61,55,3
61,56,5
61,57,4
61,58,3
61,59,2
61,60,1
61,61,0
61,62,1
61,63,2
62,0,13
62,1,12
62,2,11
62,3,10
62,4,9
62,5,8
62,6,7
62,7,8
62,8,12
62,9,11
62,10,10
62,11,9
62,12,8
62,13,7
62,14,6
62,15,7
62,16,11
62,17,10
62,18,9
62,19,8
62,20,7
62,21,6
62,22,5
62,23,6
62,24,10
62,25,9
62,26,8
62,27,7
62,28,6
62,29,5
62,30,4
62,31,5
62,32,9
62,33,8
62,34,7
62,35,6
62,36,5
62,37,4
62,38,3
62,39,4
62,40,8
62,41,7
62,42,6
62,43,5
62,44,4
62,45,3
62,46,2
62,47,3
62,48,7
62,49,6
62,50,5
62,51,4
62,52,3
62,53,2
62,54,1
62,55,2
62,56,6
62,57,5
62,58,4
62,59,3
62,60,2
62,61,1
62,62,0
62,63,1
63,0,14
63,1,13
63,2,12
63,3,11
63,4,10
63,5,9
63,6,8
63,7,7
63,8,13
63,9,12
63,10,11
63,11,10
63,12,9
63,13,8
63,14,7
63,15,6
63,16,12
63,17,11
63,18,10
63,19,9
63,20,8
63,21,7
63,22,6
63,23,5
63,24,11
63,25,10
63,26,9
63,27,8
63,28,7
63,29,6
63,30,5
63,31,4
63,32,10
63,33,9
63,34,8
63,35,7
63,36,6
63,37,5
63,38,4
63,39,3
63,40,9
63,41,8
63,42,7
63,43,6
63,44,5
63,45,4
63,46,3
63,47,2
63,48,8
63,49,7
63,50,6
63,51,5
63,52,4
63,53,3
63,54,2
63,55,1
63,56,7
63,57,6
63,58,5
63,59,4
63,60,3
63,61,2
63,62,1
63,63,0
